Model_Parameters, Mean Cost, Action, Context, Probability
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2502516498870251, 72.5362548828125, [428, 818], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.250310860387845, 39.73274230957031, [428, 819], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25036989235887375, 55.10898208618164, [428, 820], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2504287464263436, 61.23916244506836, [428, 821], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2504874785509729, 16.660776138305664, [428, 822], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2505460322693416, 59.938663482666016, [428, 823], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25060440932003963, 63.624671936035156, [428, 824], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25066261030785336, 68.80310821533203, [428, 825], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25072063527224836, 87.9284896850586, [428, 826], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2507784873014389, 56.414424896240234, [428, 827], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2508361656456954, 53.51152038574219, [428, 828], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2508936705943498, 50.88533020019531, [428, 829], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25095100422048916, 39.6547966003418, [428, 830], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2510081655138044, 41.096492767333984, [428, 831], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25106515573954613, 37.08847427368164, [428, 832], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25112197554332344, 34.757537841796875, [428, 833], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2511786258865022, 32.31169509887695, [428, 834], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2512351011004629, 36.18510055541992, [429, 834], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25129147215515857, 17.28766441345215, [429, 835], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2513476704072601, 62.14134216308594, [429, 836], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25140369421810294, 3.6740994453430176, [429, 837], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2514595450017913, 36.219120025634766, [430, 837], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2515152205611867, 36.87267303466797, [430, 838], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25157077319368615, 37.35932159423828, [431, 838], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25162615664100213, 36.91133499145508, [431, 839], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2516813711215343, 56.33515930175781, [431, 840], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2517364176113343, 13.51902961730957, [431, 841], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25179129519076954, 61.233070373535156, [431, 842], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25184604546559564, 17.102642059326172, [431, 843], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25190063065454443, 27.905553817749023, [431, 844], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2519550484869593, 59.544952392578125, [431, 845], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25200930047431735, 65.01313781738281, [431, 846], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2520633872106299, 70.368408203125, [431, 847], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2521173011023209, 36.21308898925781, [432, 847], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25217104769691395, 51.560882568359375, [433, 847], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2522246262588804, 58.65282440185547, [433, 848], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25227804345815824, 35.83921813964844, [433, 849], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2523312934959067, 35.562015533447266, [434, 849], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25238439005611424, 38.31610870361328, [435, 849], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2524373227187441, 37.003334045410156, [435, 850], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25249009353476254, 40.68387985229492, [435, 851], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2525427017498687, 79.30812072753906, [435, 852], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25259515400023247, 39.85952377319336, [435, 853], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.252647446590879, 42.603267669677734, [435, 854], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2526995754528872, 36.88170623779297, [436, 854], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2527515642099319, 37.2535400390625, [437, 854], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25280339143118613, 37.00531005859375, [437, 855], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25285505950264364, 40.96656799316406, [437, 856], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25290656946792606, 41.37211608886719, [437, 857], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2529579206296207, 57.318145751953125, [437, 858], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2530091177290397, 36.492958068847656, [437, 859], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25306709317385256, 35.54618453979492, [438, 859], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2531249028796764, 35.753318786621094, [438, 860], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25318254653373395, 99.09043884277344, [438, 861], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2532400344932507, 36.95988082885742, [438, 862], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2532973529763854, 36.921390533447266, [439, 862], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2533545053655351, 37.08461380004883, [439, 863], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25341149209138286, 10.180953979492188, [439, 864], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2534683232112173, 21.524078369140625, [439, 865], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2535249909989953, 36.29694747924805, [439, 866], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25358149716015826, 38.257484436035156, [439, 867], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25363784096235686, 2.2999401092529297, [440, 867], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2536940239780337, 98.01383209228516, [440, 868], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25375004661535644, 92.41664123535156, [440, 869], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25380590609150055, 7.513693809509277, [440, 870], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25386160351434844, 9.143790245056152, [440, 871], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2539171392795934, 28.361492156982422, [440, 872], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2539725159151053, 16.357267379760742, [440, 873], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25402773724554806, 18.0286865234375, [440, 874], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25408279868939054, 13.006139755249023, [440, 875], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2541377005606133, 37.38616180419922, [440, 876], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25419244499729127, 40.35050964355469, [440, 877], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25424703180571034, 56.06618118286133, [440, 878], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2543014612814292, 78.85367584228516, [440, 879], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.254355727628892, 37.392066955566406, [441, 879], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2544098363359623, 37.1263542175293, [441, 880], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2544637926340708, 29.61532211303711, [441, 881], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2545175911355782, 35.82716369628906, [442, 881], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25457123117902625, 79.63610076904297, [442, 882], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25462472023361554, 36.70886993408203, [442, 883], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2546780562097943, 39.17876434326172, [442, 884], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.254731238063412, 54.75617980957031, [442, 885], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2547842665180581, 60.871883392333984, [442, 886], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2548371580385504, 16.860103607177734, [442, 887], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25488989567961634, 60.728485107421875, [442, 888], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25494248106167977, 62.00617980957031, [442, 889], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2549949147398696, 64.1552505493164, [442, 890], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25504719698201983, 69.22734069824219, [442, 891], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2550993593924015, 26.654762268066406, [442, 892], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2551513698351374, 87.36196899414062, [442, 893], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25520323151055535, 56.34514236450195, [442, 894], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25525493945067135, 7.541993141174316, [442, 895], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2553064950173987, 57.07923126220703, [443, 895], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25535789876979187, 92.73141479492188, [443, 896], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25540914576348617, 36.91909408569336, [444, 896], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2554602427661005, 89.56301879882812, [444, 897], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25551119947122597, 36.620201110839844, [444, 898], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2555620097460984, 39.46504592895508, [444, 899], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25561266687060236, 37.05284881591797, [445, 899], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2556631745264876, 35.79639434814453, [445, 900], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2557135359177478, 35.8476448059082, [445, 901], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.255763753547476, 31.54377555847168, [445, 902], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2558138294685588, 28.34021759033203, [445, 903], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25586375940083417, 40.18602752685547, [445, 904], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2559136067428963, 19.624168395996094, [445, 905], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2559633077617446, 54.89389419555664, [445, 906], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25601286387259664, 61.02351379394531, [445, 907], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25606226854600084, 35.9078369140625, [446, 907], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2561115275964163, 37.07369613647461, [446, 908], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2561606405775742, 36.62777328491211, [447, 908], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2562096051969186, 36.63871765136719, [447, 909], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25625842501870744, 38.14255905151367, [447, 910], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25630710222560527, 42.62208557128906, [447, 911], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.256355634931782, 95.951416015625, [448, 911], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25640402106071314, 74.14842224121094, [448, 912], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25645226698925166, 36.120235443115234, [448, 913], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2565003727333272, 36.12156677246094, [448, 914], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25654833397030224, 29.64143180847168, [449, 914], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2565961528328914, 37.13401412963867, [450, 914], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25664382936181884, 63.27361297607422, [450, 915], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25669136888919936, 36.958309173583984, [450, 916], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2567387682774557, 55.09977722167969, [450, 917], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2567860282696086, 60.12108612060547, [450, 918], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2568331576320103, 16.663238525390625, [450, 919], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2568801438474914, 36.79062271118164, [451, 919], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2569269956553702, 16.654582977294922, [451, 920], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25697369583811225, 35.81633758544922, [452, 920], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2570202568008243, 64.69021606445312, [452, 921], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2570666808057439, 55.367244720458984, [452, 922], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25711297002489536, 15.690743446350098, [452, 923], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25715910877466913, 36.966453552246094, [453, 923], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25720510789509127, 35.84071731567383, [454, 923], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25725096889875043, 45.682044982910156, [455, 923], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25729669012108447, 36.07594299316406, [455, 924], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25734227562013623, 36.3347053527832, [455, 925], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2573877262813549, 38.34064865112305, [455, 926], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25743304004240014, 57.14676284790039, [456, 926], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25747821457714565, 36.72474670410156, [456, 927], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2575232528122647, 37.2082633972168, [456, 928], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2575681570765691, 40.71540451049805, [456, 929], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25761292827109794, 16.307554244995117, [457, 929], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25765756216184377, 37.206687927246094, [458, 929], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25770206039455246, 49.05701446533203, [458, 930], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2577464270317264, 36.35905075073242, [458, 931], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25779066236221465, 34.78928756713867, [458, 932], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2578347668390136, 32.878448486328125, [458, 933], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2578787418739952, 29.143150329589844, [458, 934], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25792258495140835, 41.397789001464844, [458, 935], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2579662965155253, 54.53544998168945, [458, 936], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2580098799692089, 36.685020446777344, [458, 937], 0.0020000000949949026
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2580533323694866, 60.583492279052734, [458, 938], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.25809665961000083, 16.270790100097656, [458, 939], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2581398576507493, 17.20183563232422, [458, 940], 0.4020000100135803
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, 0.2581829256468669, 12.423078536987305, [458, 941], 0.4020000100135803
